task,image_id,lpips,ssim,psnr,image_reward,i2i_clip,i2t_clip,fid
adding,2328,0.22955670952796936,0.6474294349092813,15.988790400425872,1.5855011940002441,0.9079437255859375,0.2972877621650696,
adding,2332,0.2551420331001282,0.7406937752615095,13.90081833564798,1.1732842922210693,0.8882259130477905,0.3334321975708008,
adding,2335,0.40084922313690186,0.8758443915780364,15.452142581016073,0.5837298631668091,0.7093521952629089,0.28480690717697144,
adding,2342,0.1930384635925293,0.827128150660387,16.82043503207162,1.6946063041687012,0.840337336063385,0.2889833450317383,
adding,2344,0.37599611282348633,0.641189383047066,11.761425102857288,0.9654989242553711,0.8053951263427734,0.2790318727493286,
adding,2360,0.22247830033302307,0.8789242028224482,17.73952345206945,0.3693366050720215,0.7646503448486328,0.29574665427207947,
adding,2414,0.1801917850971222,0.8987475550860976,18.72678870455043,0.5080938935279846,0.8403164744377136,0.2676650285720825,
adding,2426,0.16812849044799805,0.8683819826973691,20.21959878134213,0.07001838833093643,0.8679308891296387,0.27281615138053894,
adding,2445,0.1826850175857544,0.7870900514757886,18.172531991759396,0.8614927530288696,0.8445577621459961,0.34191733598709106,
adding,2446,0.1596025824546814,0.8456490853796415,16.97869482683178,2.000152587890625,0.8895537257194519,0.32797473669052124,
adding,2513,0.1309569925069809,0.8887756958121275,19.30783476798268,0.21771906316280365,0.8971468806266785,0.2784826159477234,
adding,2519,0.22916793823242188,0.8499803013650028,16.828331782034695,1.5523878335952759,0.7081826329231262,0.3014184534549713,
adding,2535,0.10996517539024353,0.9109108724349824,22.39503995117419,-0.21974284946918488,0.9247318506240845,0.285322904586792,
adding,2564,0.3338429927825928,0.6431140211411831,11.37927036282667,0.6138889789581299,0.8559566140174866,0.2676815092563629,
adding,2607,0.19611042737960815,0.8505458733184375,19.65970849326609,0.3520367443561554,0.7929210662841797,0.28880131244659424,
adding,2618,0.2954264283180237,0.774387080222767,16.66637980772154,0.9527842998504639,0.7779961824417114,0.34305062890052795,
adding,2619,0.2036050409078598,0.8135756933946833,16.623314786784725,1.0222004652023315,0.7866109013557434,0.28866708278656006,
adding,2631,0.2805348038673401,0.6944422303801634,13.602929107861927,0.16092459857463837,0.8597618341445923,0.27964627742767334,
adding,2635,0.22251564264297485,0.8099854011105148,12.357515264884702,0.5021126866340637,0.8734453916549683,0.31176039576530457,
adding,2654,0.13199284672737122,0.9148624676706247,18.66951785589507,0.2917453348636627,0.83670973777771,0.2762608230113983,
adding,2660,0.2025233656167984,0.8444577032369329,18.719865009220126,-0.5073282122612,0.8339871764183044,0.29068171977996826,
