task,image_id,lpips,ssim,psnr,image_reward,fid
color_changing,1274,0.15556466579437256,0.9026319313743653,19.460021393414305,-0.15406697988510132,
color_changing,2352,0.0881078839302063,0.9614433020317628,25.45194727277439,0.6874935030937195,
color_changing,2395,0.05121903121471405,0.9545488623088619,23.615184655214286,-2.163179874420166,
color_changing,2456,0.24175505340099335,0.8584711891694209,15.109586355435153,1.0039036273956299,
color_changing,2459,0.27634042501449585,0.7877791507218705,13.525063851575325,0.9794967770576477,
color_changing,2493,0.28700995445251465,0.8216111387742974,16.559519240390213,-1.0596681833267212,
color_changing,2517,0.5261121988296509,0.8759240321098437,13.569568164907352,-0.8798579573631287,
color_changing,2561,0.06254464387893677,0.887172484444067,24.467382320922027,-1.7157822847366333,
color_changing,2595,0.39374685287475586,0.5284697357321686,13.662263594743626,0.9498703479766846,
color_changing,2614,0.2182280272245407,0.8414029411117264,13.452653897273539,1.354526162147522,
color_changing,2642,0.5371749997138977,0.42665537300952333,12.808672587949296,1.3268351554870605,
color_changing,2690,0.09765954315662384,0.9265653999786347,21.915524919918163,-0.8066232800483704,
color_changing,2742,0.09072550386190414,0.9014080418437617,18.25241686582544,0.49337223172187805,
color_changing,2750,0.2419135421514511,0.7387507480324977,18.168644416670745,-2.0185468196868896,
color_changing,2783,0.3092769980430603,0.7915748248724005,12.742562822067695,1.2000443935394287,
color_changing,2801,0.4932505786418915,0.7751821298645695,11.294083628185675,0.808371901512146,
color_changing,2903,0.3226316273212433,0.789024648792425,12.296640633539049,-0.06155121326446533,
color_changing,3001,0.16688714921474457,0.8175241973033116,18.30074398347471,-0.7632948160171509,
color_changing,3018,0.43095237016677856,0.39702132677586127,13.065341886352552,1.2206034660339355,
color_changing,3053,0.29711005091667175,0.7849384580164803,12.254064162254783,-0.01972196437418461,
color_changing,3162,0.12759190797805786,0.8600584978366602,19.262432198094686,0.6617913842201233,
color_changing,3200,0.13441917300224304,0.9212782787727426,16.858336842111804,0.34132522344589233,
color_changing,3221,0.12995927035808563,0.947371964227952,22.62573037261585,1.0966269969940186,
color_changing,3271,0.11064791679382324,0.9108373092902547,19.591256688398847,-2.1167874336242676,
color_changing,3306,0.23009976744651794,0.7372109525707597,16.461904005951546,1.6671466827392578,
color_changing,3384,0.10863897949457169,0.9332221286163943,20.58230055632372,0.26950663328170776,
color_changing,3388,0.17761118710041046,0.8642890850088717,17.636369451967834,0.7783654928207397,
color_changing,3397,0.09121428430080414,0.933972542683637,19.014074909012205,0.7177798748016357,
color_changing,3408,0.2167152613401413,0.8716678674252537,17.008900007233063,-0.6570178270339966,
color_changing,3417,0.249336838722229,0.7908122945365236,13.242896187331262,0.3527529239654541,
color_changing,3459,0.17894287407398224,0.8711494627135417,14.301022872048295,0.34591108560562134,
color_changing,5888,0.06703110039234161,0.9652640269200875,25.686698685054978,0.5582906007766724,
color_changing,7438,0.06626957654953003,0.9510416343419638,24.828118700001998,-0.6441848278045654,
color_changing,8152,0.2037525773048401,0.8890178321397292,17.56065811447446,-0.06160634756088257,
color_changing,8154,0.25430142879486084,0.6314909025723531,10.19379773735049,-1.9091596603393555,
color_changing,8228,0.1762419044971466,0.8140961512143656,20.019531944807806,-0.472634494304657,
color_changing,8234,0.1396895945072174,0.8259868985052589,14.880774387587703,-1.0464494228363037,
color_changing,8282,0.3601921498775482,0.5038061296519962,14.451441560172753,0.5917172431945801,
color_changing,8340,0.14254163205623627,0.9713157735826874,22.640655005232055,0.03361353278160095,
color_changing,8346,0.33645451068878174,0.6723668330112437,15.512410329850193,0.14625413715839386,
color_changing,8388,0.2773919403553009,0.7543813723153047,14.827544003101185,0.745193600654602,
color_changing,8390,0.0558357797563076,0.9746717827461232,27.863680577456122,-0.25392210483551025,
color_changing,8391,0.09748256206512451,0.9540267574987477,20.31765351757639,-2.2424240112304688,
color_changing,8392,0.158379927277565,0.783197686968992,12.624321309615265,-0.44078919291496277,
color_changing,8397,0.26122987270355225,0.865953907458988,18.02145532996727,-0.9653826951980591,
color_changing,8401,0.39690831303596497,0.2580821530870842,14.69239347777288,-1.5608025789260864,
color_changing,8405,0.0932505801320076,0.7258028316030646,16.16235497516722,-0.7612972855567932,
color_changing,8414,0.20223954319953918,0.7354855822054084,12.91591077958477,-0.13687261939048767,
color_changing,8416,0.2078266739845276,0.7045069943858772,14.564846022642923,-0.7786324620246887,
color_changing,8418,0.16901424527168274,0.6988868027028038,16.371940779517846,-0.5541279315948486,
color_changing,8420,0.27492067217826843,0.8951310870550951,14.6905579500546,0.027317531406879425,
color_changing,8434,0.08752192556858063,0.9154278887362848,24.363378579822417,0.9165784120559692,
color_changing,8445,0.5175423622131348,0.48342100613333444,12.11736201023249,-2.1697676181793213,
color_changing,8446,0.5347204208374023,0.37518405408237904,13.478165646904856,-0.2806858718395233,
color_changing,8451,0.021179325878620148,0.9921179497029726,37.04795926497171,-2.206437587738037,
color_changing,8455,0.11049912124872208,0.9537372430207437,24.8681288856276,0.5839314460754395,
color_changing,8462,0.11903659999370575,0.8718791153885728,14.80080260876695,0.36963769793510437,
color_changing,8463,0.05271890386939049,0.9644575547654748,20.818581150322032,-1.7474548816680908,
color_changing,8472,0.11670613288879395,0.9021161924249305,17.26564422239968,0.6955104470252991,
color_changing,8474,0.023299533873796463,0.9825575684172655,38.39967006589921,-0.3604312539100647,
color_changing,8480,0.01594623364508152,0.9881532008379802,36.453313111381334,-1.448219656944275,
color_changing,8484,0.4614143967628479,0.6048777184063642,13.02131719225577,-0.40395388007164,
color_changing,8491,0.19487044215202332,0.8743085562194421,16.011972972795412,-0.7441933751106262,
color_changing,8492,0.3642495572566986,0.7521527801015359,12.228355369520019,0.22028666734695435,
color_changing,8495,0.2366011142730713,0.8168414006826481,13.40988631418227,-1.651463270187378,
color_changing,8500,0.044115979224443436,0.9738086389572974,24.72288205774627,-1.195450782775879,
color_changing,8505,0.5717974305152893,0.13242107597136013,11.9872993435513,-0.2854209244251251,
color_changing,8510,0.2924223244190216,0.7198460792137373,13.413616841916197,0.6564834117889404,
color_changing,8515,0.05752579867839813,0.9502746899902923,20.358622122794937,-1.3849788904190063,
color_changing,8527,0.09564051032066345,0.9365175568571047,19.974861936033225,-0.7641052603721619,
color_changing,8534,0.6786446571350098,0.38122645895609636,10.710013961880271,0.0726361945271492,
color_changing,8542,0.6734756827354431,0.5993296480829847,8.53817196912537,-1.925112009048462,
color_changing,8582,0.22790679335594177,0.8339536288707734,15.055911247352878,-1.074452519416809,
color_changing,8594,0.4801555573940277,0.47847694895268383,11.672988010702678,-0.3374422490596771,
color_changing,8614,0.13252544403076172,0.8829915971499646,15.651130184260449,-0.928417980670929,
color_changing,8637,0.1016029417514801,0.9055448011174878,19.565323790002616,0.685640275478363,
color_changing,8640,0.2963431775569916,0.7347119726026815,11.626653212043854,-0.7687394022941589,
color_changing,8643,0.5600939393043518,0.1309519584685378,11.117911438323151,1.246372103691101,
color_changing,8656,0.12692251801490784,0.9217891830641736,20.112313851331884,-0.10098155587911606,
color_changing,8658,0.0753556340932846,0.8707889713442963,22.26123145470014,-1.6762149333953857,
color_changing,8751,0.2363048791885376,0.8051051798433854,15.276648918562932,0.5328090786933899,
color_changing,8829,0.16269725561141968,0.9152309734731187,20.955026896454044,0.820169985294342,
color_changing,8838,0.4139465093612671,0.7957599572352154,15.027683648059714,0.9425016641616821,
color_changing,8840,0.6619164347648621,0.22793360125549622,11.593750776466097,-0.4269716143608093,
color_changing,8850,0.6381272673606873,0.5357709318327776,10.649464149396097,0.5807555317878723,
color_changing,8908,0.020422590896487236,0.9718452277759374,40.99990926960447,-2.212200164794922,
color_changing,8917,0.455893337726593,0.451228103816826,15.05938637684799,0.6775734424591064,
color_changing,8925,0.14490480720996857,0.971842974008112,23.21407519847202,-0.1033918708562851,
color_changing,8953,0.41450226306915283,0.22789695897416037,13.851730388307635,1.2170486450195312,
color_changing,9007,0.14889702200889587,0.8883973075733101,19.73137826299983,-1.6986994743347168,
color_changing,9112,0.12099237740039825,0.91387756296286,20.406417203486356,1.7166701555252075,
color_changing,9179,0.3356490731239319,0.8544951629731438,12.979713335491711,-0.1818520873785019,
color_changing,9185,0.09244894981384277,0.9294989490557698,18.564919653029055,-1.1499797105789185,
color_changing,9186,0.13404831290245056,0.8806336473167066,18.99847376852492,-2.2508561611175537,
color_changing,9209,0.1416873037815094,0.6715986062142313,14.877827693188468,0.0518019013106823,
color_changing,9267,0.08471409976482391,0.9529154123161004,21.532307034453922,0.11813084781169891,
color_changing,11077,0.1127176359295845,0.9080087332548047,20.91011981285604,-2.084373950958252,
color_changing,11450,0.20564840734004974,0.8459770494110385,17.97185449578888,0.013336743228137493,
color_changing,12825,0.1417943388223648,0.9330090435935157,21.974251150013885,-0.8219334483146667,
color_changing,12829,0.06990712136030197,0.9324069500313841,23.290776652878282,-0.007458313833922148,
color_changing,12832,0.3247593641281128,0.7141006542191569,15.354345263974112,0.006620791740715504,
color_changing,12847,0.2122189998626709,0.8467447094868367,17.45460508330025,-0.29191651940345764,
color_changing,12871,0.2963005006313324,0.7415006380832508,14.90511687293309,0.1403365284204483,
color_changing,12902,0.04645857959985733,0.9528976809699783,24.435079963449397,-1.8078234195709229,
color_changing,12980,0.11460603773593903,0.8608798327798558,16.45689454498054,-0.6071866750717163,
color_changing,13004,0.3021004796028137,0.700825890999492,14.920394113038565,0.22447580099105835,
color_changing,13011,0.3755650520324707,0.5882827436653092,19.51821493539096,-0.010692721232771873,
color_changing,13191,0.39684563875198364,0.678466060449744,10.699865358443144,0.49761927127838135,
color_changing,13209,0.05300416797399521,0.943913349318611,24.554488810318734,-1.3068678379058838,
color_changing,13211,0.12242728471755981,0.9043566142041367,18.3763218375038,-0.052675869315862656,
color_changing,13217,0.07511328160762787,0.9496319788861879,23.026974496543314,-0.754604697227478,
color_changing,13277,0.2802438735961914,0.8892807974277567,13.675790980939347,0.8225922584533691,
color_changing,13291,0.1576627641916275,0.7980389847474963,19.589720012584564,-2.209981918334961,
color_changing,13293,0.3622632622718811,0.567762852363321,14.561836189211776,0.018264422193169594,
color_changing,13313,0.16745096445083618,0.9494297083763258,22.644686219727113,0.011111922562122345,
color_changing,13331,0.1446380764245987,0.8346264391196687,16.68513192616293,0.6398818492889404,
color_changing,13343,0.1879347264766693,0.8556087508214469,16.659915107964057,0.973684549331665,
color_changing,13351,0.0741984024643898,0.9662902263882743,28.074288572664912,-0.9097205400466919,
color_changing,13412,0.15901455283164978,0.927288682864983,30.484042949916553,-0.7102270126342773,
