task,image_id,lpips,ssim,psnr,image_reward,fid
adding,12966,0.5758010745048523,0.4110056761399756,8.281342200006687,-1.3483147621154785,
adding,12977,0.12724782526493073,0.8685017966779393,21.53780908568229,0.9865163564682007,
adding,12992,0.1554194688796997,0.8626317249998028,19.89547895645789,-1.414742112159729,
adding,12997,0.32093071937561035,0.6750072145019294,11.082824004422369,0.20243240892887115,
adding,13013,0.09222346544265747,0.925069358351415,20.451414150236257,0.5868672132492065,
adding,13019,0.07035322487354279,0.9310813507360098,24.0828368463957,1.1509495973587036,
adding,13037,0.5571051239967346,0.31796702591354814,12.92157305765601,0.15952657163143158,
adding,13072,0.15830940008163452,0.7937504901923614,20.05719901345845,1.1053824424743652,
adding,13087,0.3690391778945923,0.4981315247062243,11.034579679529193,0.9216850399971008,
adding,13094,0.1347050666809082,0.8824691538547321,17.95277159498019,-0.44408735632896423,
adding,13099,0.536415159702301,0.5563154754647933,12.657661006247753,-0.03734913468360901,
adding,13125,0.10924619436264038,0.8205433224651705,26.822076520120426,-2.2358508110046387,
adding,13136,0.22155416011810303,0.8705293527720052,21.714850241857594,0.9279866814613342,
adding,13140,0.13906735181808472,0.9104218724243677,20.650284739735092,-1.3068032264709473,
adding,13149,0.10175404697656631,0.9204364797563076,22.303796255114356,0.36805400252342224,
adding,13161,0.06335583329200745,0.9285565416371154,23.265844728862703,0.927102267742157,
adding,13162,0.13448962569236755,0.9439500661111572,23.160097155248675,1.7912741899490356,
adding,13165,0.09425835311412811,0.8779258443197815,27.249995802326655,0.12895335257053375,
adding,13193,0.1911740005016327,0.7819285145778597,15.72348726102106,-0.6118965148925781,
adding,13241,0.26847049593925476,0.7858343159902196,17.06363930830767,0.13884727656841278,
adding,13254,0.10262736678123474,0.9232017457219682,25.507885066696964,-0.12950873374938965,
adding,13269,0.21324048936367035,0.9190666610292743,20.387723309134568,0.4284115433692932,
adding,13287,0.6761182546615601,0.30348073613392584,15.546804812547943,-1.3319844007492065,
adding,13295,0.3602450489997864,0.6110386679742145,19.215025778082072,1.819491982460022,
adding,13297,0.22879905998706818,0.7618310575733233,24.791091722939132,-1.0873749256134033,
adding,13319,0.22353169322013855,0.7069895772008833,18.54031698538204,-0.46522706747055054,
adding,13330,0.20242968201637268,0.782299925574068,15.824848227278448,1.2194478511810303,
adding,13347,0.17899565398693085,0.9063054407803951,19.1338789057526,-0.1331363022327423,
adding,13357,0.14355847239494324,0.7688351766612823,16.73873016914383,1.290829062461853,
adding,13365,0.154971644282341,0.8475167063839532,22.413045806599804,-0.8401615619659424,
adding,13371,0.1181277185678482,0.8435092715604267,22.562012536326044,-0.0045953611843287945,
adding,13376,0.1328800916671753,0.8855172716280034,24.06228944625269,0.3999941349029541,
adding,13377,0.22088006138801575,0.8775339128191809,15.38614403564332,0.04083780199289322,
adding,13380,0.09232113510370255,0.900945139041626,23.82607844720337,0.13059884309768677,
adding,13388,0.22902944684028625,0.8104691577385159,14.337157297424772,0.9187310934066772,
adding,13396,0.1781652718782425,0.8784947894621679,18.19925503704884,0.6633321642875671,
adding,13421,0.25232523679733276,0.9049873440200012,19.018319506372315,0.19670820236206055,
adding,13434,0.12466060370206833,0.9202782470322252,21.495840018906634,-1.3172749280929565,
adding,13448,0.16288655996322632,0.8104588531981848,15.550960917503765,-1.93529212474823,
adding,13503,0.14037805795669556,0.9159838916681781,19.35903959258138,-0.2003745436668396,
adding,13507,0.1957710236310959,0.8597039568928313,18.906771522975966,1.4373105764389038,
adding,13537,0.18764540553092957,0.7479420217690542,19.648747774327155,0.7444998025894165,
adding,13552,0.27622348070144653,0.7682256708358581,17.817007339484082,1.664918065071106,
adding,13554,0.5853680968284607,0.4659028770247462,10.517773026439734,-0.2287784069776535,
adding,13577,0.1994239091873169,0.9001046929511222,21.091233207157533,1.4921481609344482,
adding,13614,0.18163901567459106,0.7913730266377635,21.706825000065813,1.1582374572753906,
adding,13649,0.154443621635437,0.9177255284733935,20.749033689413928,0.15327519178390503,
adding,13655,0.17515091598033905,0.8282300280976482,21.469616254271227,0.7741958498954773,
adding,13659,0.1849401891231537,0.9220263180764712,23.074422095052665,1.639633297920227,
adding,13672,0.1552484631538391,0.8613297808686663,20.048620217372015,0.007481011562049389,
