task,image_id,lpips,ssim,psnr,image_reward,i2i_clip,i2t_clip,fid
adding,2328,0.16219252347946167,0.8356501850813473,17.04901200504541,1.5599091053009033,0.921356201171875,0.29622882604599,
adding,2332,0.2089933604001999,0.8707103006655729,14.81133810750456,1.1409318447113037,0.9012942314147949,0.33074724674224854,
adding,2335,0.3320206105709076,0.9061218604498008,17.76795179849777,0.5547568798065186,0.7758233547210693,0.28054261207580566,
adding,2342,0.17469532787799835,0.8497078440451352,17.546714337959507,1.6731081008911133,0.8614113330841064,0.2919377386569977,
adding,2344,0.33883750438690186,0.696910891169213,12.47161728610579,0.9700796604156494,0.8341268301010132,0.2756710350513458,
adding,2360,0.18820378184318542,0.8942576772736736,18.172149434971182,0.38269656896591187,0.7856660485267639,0.28876060247421265,
adding,2414,0.18268966674804688,0.9156296816842772,20.78516752324992,0.5040059089660645,0.8819659948348999,0.26779478788375854,
adding,2426,0.1649976372718811,0.8727667027572815,21.003620196256307,0.03320508822798729,0.8547853827476501,0.2702343761920929,
adding,2445,0.14713431894779205,0.891906485253711,20.480275314500773,0.8326941728591919,0.8836945295333862,0.3417133390903473,
adding,2446,0.16360391676425934,0.843062059825087,16.917185479353517,1.9994045495986938,0.8960875272750854,0.32710835337638855,
adding,2513,0.1268954575061798,0.8947650898703072,19.284636406722584,0.21912819147109985,0.8974363803863525,0.2736360728740692,
adding,2519,0.190816730260849,0.9075421332070818,18.996402683600266,1.4815195798873901,0.7827427983283997,0.30238738656044006,
adding,2535,0.08681772649288177,0.9396364016184418,26.033440625536997,-1.5058820247650146,0.8899819254875183,0.2567903399467468,
adding,2564,0.28971561789512634,0.7301196824876287,11.249543426263653,0.479282408952713,0.8679519295692444,0.26811647415161133,
adding,2607,0.15325547754764557,0.927325258956496,22.598093057189985,0.33071231842041016,0.8426917195320129,0.2841733396053314,
adding,2618,0.2782750725746155,0.6984863823509925,14.89806886225131,0.8748809695243835,0.828068196773529,0.32656311988830566,
adding,2619,0.20813871920108795,0.8488216768663203,16.79312426746799,1.0967562198638916,0.7758246660232544,0.2889547348022461,
